관중통계(전체현황),,,,,,,,,,,,
"선택항목 : 단체 : KBO   시즌 : 2021,2022,2023,2024  시즌구분  : 전체   구단구분 : 전체     요일 :   undefined :  undefined :",,,,,,,,,,,,
단체,리그,시즌,연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수
KBO,정규리그,2022 시즌,2022,04,15,금,NC,KIA,창원NC파크,구름조금,12.4℃,3002
KBO,정규리그,2022 시즌,2022,04,15,금,롯데,KT,부산 사직 야구장,구름많음,12.2℃,4610
KBO,정규리그,2022 시즌,2022,04,15,금,SSG,삼성,인천SSG 랜더스필드,구름조금,12.1℃,9441
KBO,정규리그,2022 시즌,2022,04,15,금,두산,키움히어로즈,서울 잠실 야구장,맑음,13.3℃,4423
KBO,정규리그,2022 시즌,2022,04,14,목,LG,SSG,서울 잠실 야구장,흐림,13.2℃,6500
KBO,정규리그,2022 시즌,2022,04,14,목,삼성,한화,대구 삼성 라이온즈 파크,흐림,10.9℃,2869
KBO,정규리그,2022 시즌,2022,04,14,목,KT,두산,수원케이티위즈파크,흐림,11.8℃,2241
KBO,정규리그,2022 시즌,2022,04,14,목,KIA,롯데,광주-기아 챔피언스 필드,구름많음,10.9℃,3838
KBO,정규리그,2022 시즌,2022,04,14,목,키움히어로즈,NC,서울고척스카이돔,흐림,13.2℃,1020
KBO,정규리그,2022 시즌,2022,04,13,수,키움히어로즈,NC,서울고척스카이돔,흐림,13.1℃,893
KBO,정규리그,2022 시즌,2022,04,13,수,KIA,롯데,광주-기아 챔피언스 필드,흐림,12.8℃,0
KBO,정규리그,2022 시즌,2022,04,13,수,KT,두산,수원케이티위즈파크,비,11.6℃,0
KBO,정규리그,2022 시즌,2022,04,13,수,삼성,한화,대구 삼성 라이온즈 파크,흐림,12.2℃,2156
KBO,정규리그,2022 시즌,2022,04,13,수,LG,SSG,서울 잠실 야구장,흐림,13.1℃,4547
KBO,정규리그,2022 시즌,2022,04,12,화,LG,SSG,서울 잠실 야구장,흐림,19.3℃,6028
KBO,정규리그,2022 시즌,2022,04,12,화,삼성,한화,대구 삼성 라이온즈 파크,비,22.5℃,4047
KBO,정규리그,2022 시즌,2022,04,12,화,KT,두산,수원케이티위즈파크,구름많음,19.1℃,2450
KBO,정규리그,2022 시즌,2022,04,12,화,KIA,롯데,광주-기아 챔피언스 필드,구름조금,17.9℃,3654
KBO,정규리그,2022 시즌,2022,04,12,화,키움히어로즈,NC,서울고척스카이돔,흐림,19.3℃,774
KBO,정규리그,2022 시즌,2022,04,10,일,한화,KT,대전 한화생명 이글스파크,구름조금,18.6℃,5735
KBO,정규리그,2022 시즌,2022,04,10,일,삼성,키움히어로즈,대구 삼성 라이온즈 파크,구름조금,19.5℃,11610
KBO,정규리그,2022 시즌,2022,04,10,일,롯데,두산,부산 사직 야구장,구름조금,17.8℃,11646
KBO,정규리그,2022 시즌,2022,04,10,일,SSG,KIA,인천SSG 랜더스필드,구름많음,19.5℃,17849
KBO,정규리그,2022 시즌,2022,04,10,일,LG,NC,서울 잠실 야구장,구름조금,18.2℃,13095
KBO,정규리그,2022 시즌,2022,04,09,토,LG,NC,서울 잠실 야구장,구름조금,17.8℃,14328
KBO,정규리그,2022 시즌,2022,04,09,토,SSG,KIA,인천SSG 랜더스필드,맑음,18.6℃,21005
KBO,정규리그,2022 시즌,2022,04,09,토,롯데,두산,부산 사직 야구장,맑음,16.7℃,13045
KBO,정규리그,2022 시즌,2022,04,09,토,삼성,키움히어로즈,대구 삼성 라이온즈 파크,맑음,18.6℃,13059
KBO,정규리그,2022 시즌,2022,04,09,토,한화,KT,대전 한화생명 이글스파크,맑음,18.2℃,6538
KBO,정규리그,2022 시즌,2022,04,08,금,한화,KT,대전 한화생명 이글스파크,맑음,13.9℃,5520
KBO,정규리그,2022 시즌,2022,04,08,금,삼성,키움히어로즈,대구 삼성 라이온즈 파크,맑음,15.7℃,9244
KBO,정규리그,2022 시즌,2022,04,08,금,롯데,두산,부산 사직 야구장,맑음,14.6℃,8860
KBO,정규리그,2022 시즌,2022,04,08,금,SSG,KIA,인천SSG 랜더스필드,맑음,15.7℃,15615
KBO,정규리그,2022 시즌,2022,04,08,금,LG,NC,서울 잠실 야구장,맑음,12.9℃,10623
KBO,정규리그,2022 시즌,2022,04,07,목,두산,삼성,서울 잠실 야구장,구름조금,10.9℃,4055
KBO,정규리그,2022 시즌,2022,04,07,목,NC,롯데,창원NC파크,구름조금,15.1℃,3017
KBO,정규리그,2022 시즌,2022,04,07,목,KT,SSG,수원케이티위즈파크,맑음,15.1℃,2530
KBO,정규리그,2022 시즌,2022,04,07,목,KIA,한화,광주-기아 챔피언스 필드,맑음,14.8℃,2773
KBO,정규리그,2022 시즌,2022,04,07,목,키움히어로즈,LG,서울고척스카이돔,구름조금,10.9℃,2055
KBO,정규리그,2022 시즌,2022,04,06,수,키움히어로즈,LG,서울고척스카이돔,구름많음,17℃,2304
KBO,정규리그,2022 시즌,2022,04,06,수,KIA,한화,광주-기아 챔피언스 필드,맑음,21.9℃,3117
KBO,정규리그,2022 시즌,2022,04,06,수,KT,SSG,수원케이티위즈파크,구름조금,16.9℃,2094
KBO,정규리그,2022 시즌,2022,04,06,수,NC,롯데,창원NC파크,맑음,23.6℃,3000
KBO,정규리그,2022 시즌,2022,04,06,수,두산,삼성,서울 잠실 야구장,구름많음,17℃,4161
KBO,정규리그,2022 시즌,2022,04,05,화,두산,삼성,서울 잠실 야구장,구름많음,15.8℃,4109
KBO,정규리그,2022 시즌,2022,04,05,화,NC,롯데,창원NC파크,구름많음,22.3℃,3246
KBO,정규리그,2022 시즌,2022,04,05,화,KT,SSG,수원케이티위즈파크,구름많음,16.4℃,2055
KBO,정규리그,2022 시즌,2022,04,05,화,KIA,한화,광주-기아 챔피언스 필드,구름많음,19.3℃,2840
KBO,정규리그,2022 시즌,2022,04,05,화,키움히어로즈,LG,서울고척스카이돔,구름많음,15.8℃,2298
KBO,정규리그,2022 시즌,2022,04,03,일,키움히어로즈,롯데,서울고척스카이돔,맑음,17℃,6115
KBO,정규리그,2022 시즌,2022,04,03,일,KIA,LG,광주-기아 챔피언스 필드,맑음,18.2℃,10290
KBO,정규리그,2022 시즌,2022,04,03,일,KT,삼성,수원케이티위즈파크,맑음,16.2℃,10321
KBO,정규리그,2022 시즌,2022,04,03,일,NC,SSG,창원NC파크,맑음,18.7℃,4808
KBO,정규리그,2022 시즌,2022,04,03,일,두산,한화,서울 잠실 야구장,맑음,17℃,11345
KBO,정규리그,2022 시즌,2022,04,02,토,두산,한화,서울 잠실 야구장,맑음,14.2℃,16271
KBO,정규리그,2022 시즌,2022,04,02,토,NC,SSG,창원NC파크,맑음,17.6℃,7814
KBO,정규리그,2022 시즌,2022,04,02,토,KT,삼성,수원케이티위즈파크,맑음,13.7℃,17057
KBO,정규리그,2022 시즌,2022,04,02,토,KIA,LG,광주-기아 챔피언스 필드,맑음,16.2℃,16908
KBO,정규리그,2022 시즌,2022,04,02,토,키움히어로즈,롯데,서울고척스카이돔,맑음,14.2℃,8257
KBO,정규리그,2021 시즌,2021,10,31,일,삼성,KT,대구 삼성 라이온즈 파크,맑음,21.6℃,0
KBO,정규리그,2021 시즌,2021,10,30,토,SSG,KT,인천SSG 랜더스필드,구름조금,18.9℃,4484
KBO,정규리그,2021 시즌,2021,10,30,토,롯데,LG,부산 사직 야구장,구름많음,20.6℃,5855
KBO,정규리그,2021 시즌,2021,10,30,토,NC,삼성,창원NC파크,구름많음,18℃,5061
KBO,정규리그,2021 시즌,2021,10,30,토,KIA,키움히어로즈,광주-기아 챔피언스 필드,구름많음,17.4℃,3831
KBO,정규리그,2021 시즌,2021,10,30,토,한화,두산,대전 한화생명 이글스파크,구름조금,18℃,3900
KBO,정규리그,2021 시즌,2021,10,29,금,NC,삼성,창원NC파크,구름많음,19.5℃,3309
KBO,정규리그,2021 시즌,2021,10,29,금,키움히어로즈,KT,서울고척스카이돔,구름조금,20.6℃,1495
KBO,정규리그,2021 시즌,2021,10,29,금,KIA,두산,광주-기아 챔피언스 필드,구름조금,21℃,1883
KBO,정규리그,2021 시즌,2021,10,29,금,롯데,LG,부산 사직 야구장,구름많음,20.2℃,2556
KBO,정규리그,2021 시즌,2021,10,28,목,KT,NC,수원케이티위즈파크,맑음,20℃,622
KBO,정규리그,2021 시즌,2021,10,28,목,KT,NC,수원케이티위즈파크,맑음,20℃,1144
KBO,정규리그,2021 시즌,2021,10,28,목,SSG,두산,인천SSG 랜더스필드,맑음,18.3℃,2515
KBO,정규리그,2021 시즌,2021,10,28,목,롯데,KIA,부산 사직 야구장,맑음,23.3℃,1462
KBO,정규리그,2021 시즌,2021,10,28,목,한화,LG,대전 한화생명 이글스파크,맑음,20.1℃,1543
KBO,정규리그,2021 시즌,2021,10,27,수,SSG,두산,인천SSG 랜더스필드,맑음,17.2℃,2039
KBO,정규리그,2021 시즌,2021,10,27,수,롯데,KIA,부산 사직 야구장,구름조금,22.3℃,1458
KBO,정규리그,2021 시즌,2021,10,27,수,KT,NC,수원케이티위즈파크,비,18.6℃,1564
KBO,정규리그,2021 시즌,2021,10,27,수,키움히어로즈,삼성,서울고척스카이돔,맑음,18.1℃,2569
KBO,정규리그,2021 시즌,2021,10,27,수,한화,LG,대전 한화생명 이글스파크,맑음,20.5℃,1125
KBO,정규리그,2021 시즌,2021,10,26,화,한화,LG,대전 한화생명 이글스파크,구름조금,19.1℃,1011
KBO,정규리그,2021 시즌,2021,10,26,화,NC,SSG,창원NC파크,구름조금,19.7℃,1091
KBO,정규리그,2021 시즌,2021,10,26,화,두산,키움히어로즈,서울 잠실 야구장,구름조금,19℃,2293
KBO,정규리그,2021 시즌,2021,10,25,월,LG,롯데,서울 잠실 야구장,맑음,17.6℃,3249
KBO,정규리그,2021 시즌,2021,10,25,월,한화,키움히어로즈,대전 한화생명 이글스파크,맑음,18.4℃,1014
KBO,정규리그,2021 시즌,2021,10,24,일,두산,LG,서울 잠실 야구장,맑음,18.1℃,3254
KBO,정규리그,2021 시즌,2021,10,24,일,두산,LG,서울 잠실 야구장,맑음,18.1℃,2862
KBO,정규리그,2021 시즌,2021,10,24,일,KT,키움히어로즈,수원케이티위즈파크,맑음,18.1℃,2145
KBO,정규리그,2021 시즌,2021,10,24,일,NC,KIA,창원NC파크,구름많음,19.7℃,1712
KBO,정규리그,2021 시즌,2021,10,24,일,삼성,SSG,대구 삼성 라이온즈 파크,구름많음,19.9℃,8576
KBO,정규리그,2021 시즌,2021,10,24,일,롯데,한화,부산 사직 야구장,구름많음,20.7℃,3167
KBO,정규리그,2021 시즌,2021,10,23,토,NC,KIA,창원NC파크,맑음,19.1℃,1579
KBO,정규리그,2021 시즌,2021,10,23,토,두산,LG,서울 잠실 야구장,맑음,18.4℃,3593
KBO,정규리그,2021 시즌,2021,10,23,토,롯데,한화,부산 사직 야구장,맑음,21℃,3051
KBO,정규리그,2021 시즌,2021,10,23,토,삼성,KT,대구 삼성 라이온즈 파크,맑음,19.3℃,8512
KBO,정규리그,2021 시즌,2021,10,23,토,NC,KIA,창원NC파크,맑음,19.1℃,1472
KBO,정규리그,2021 시즌,2021,10,22,금,SSG,두산,인천SSG 랜더스필드,맑음,16.1℃,1631
KBO,정규리그,2021 시즌,2021,10,22,금,롯데,한화,부산 사직 야구장,맑음,18.4℃,1429
KBO,정규리그,2021 시즌,2021,10,22,금,삼성,KT,대구 삼성 라이온즈 파크,맑음,18℃,5866
KBO,정규리그,2021 시즌,2021,10,22,금,NC,KIA,창원NC파크,맑음,18.3℃,1079
KBO,정규리그,2021 시즌,2021,10,21,목,KIA,한화,광주-기아 챔피언스 필드,구름조금,17.1℃,963
KBO,정규리그,2021 시즌,2021,10,21,목,SSG,두산,인천SSG 랜더스필드,맑음,14.1℃,1253
KBO,정규리그,2021 시즌,2021,10,21,목,LG,키움히어로즈,서울 잠실 야구장,구름조금,16.2℃,1617
KBO,정규리그,2021 시즌,2021,10,20,수,LG,키움히어로즈,서울 잠실 야구장,맑음,15.8℃,1606
KBO,정규리그,2021 시즌,2021,10,20,수,SSG,NC,인천SSG 랜더스필드,맑음,14.3℃,956
KBO,정규리그,2021 시즌,2021,10,20,수,KIA,KT,광주-기아 챔피언스 필드,구름많음,15.3℃,688
KBO,정규리그,2021 시즌,2021,10,19,화,KIA,SSG,광주-기아 챔피언스 필드,비,17.4℃,595
KBO,정규리그,2021 시즌,2021,10,19,화,NC,KT,창원NC파크,구름조금,19.6℃,764
KBO,정규리그,2021 시즌,2021,10,19,화,삼성,두산,대구 삼성 라이온즈 파크,구름조금,18.2℃,2750
KBO,정규리그,2021 시즌,2021,10,19,화,LG,키움히어로즈,서울 잠실 야구장,비,15℃,1624
KBO,정규리그,2021 시즌,2021,10,17,일,삼성,키움히어로즈,대구 삼성 라이온즈 파크,맑음,13.8℃,5668
KBO,정규리그,2021 시즌,2021,10,17,일,KT,한화,수원케이티위즈파크,맑음,11.4℃,0
KBO,정규리그,2021 시즌,2021,10,17,일,두산,KIA,서울 잠실 야구장,맑음,10.8℃,0
KBO,정규리그,2021 시즌,2021,10,17,일,롯데,SSG,부산 사직 야구장,맑음,16.7℃,2257
KBO,정규리그,2021 시즌,2021,10,17,일,NC,LG,창원NC파크,맑음,14.3℃,2282
KBO,정규리그,2021 시즌,2021,10,17,일,두산,KIA,서울 잠실 야구장,맑음,10.8℃,0
KBO,정규리그,2021 시즌,2021,10,17,일,롯데,SSG,부산 사직 야구장,맑음,16.7℃,1264
KBO,정규리그,2021 시즌,2021,10,17,일,NC,LG,창원NC파크,맑음,14.3℃,1175
KBO,정규리그,2021 시즌,2021,10,16,토,삼성,키움히어로즈,대구 삼성 라이온즈 파크,비,17.4℃,4418
KBO,정규리그,2021 시즌,2021,10,16,토,두산,KIA,서울 잠실 야구장,구름많음,18.1℃,0
KBO,정규리그,2021 시즌,2021,10,16,토,롯데,SSG,부산 사직 야구장,비,19.3℃,2336
KBO,정규리그,2021 시즌,2021,10,16,토,NC,LG,창원NC파크,비,17.6℃,2317
KBO,정규리그,2021 시즌,2021,10,16,토,KT,한화,수원케이티위즈파크,구름많음,18.1℃,0
KBO,정규리그,2021 시즌,2021,10,16,토,삼성,키움히어로즈,대구 삼성 라이온즈 파크,비,17.4℃,4174
KBO,정규리그,2021 시즌,2021,10,15,금,두산,NC,서울 잠실 야구장,흐림,21.4℃,0
KBO,정규리그,2021 시즌,2021,10,15,금,롯데,LG,부산 사직 야구장,구름조금,26.6℃,1850
KBO,정규리그,2021 시즌,2021,10,15,금,삼성,키움히어로즈,대구 삼성 라이온즈 파크,비,24℃,2745
KBO,정규리그,2021 시즌,2021,10,15,금,KT,KIA,수원케이티위즈파크,비,21.8℃,0
KBO,정규리그,2021 시즌,2021,10,14,목,키움히어로즈,NC,서울고척스카이돔,구름많음,23.9℃,0
KBO,정규리그,2021 시즌,2021,10,14,목,KIA,삼성,광주-기아 챔피언스 필드,구름조금,26.9℃,727
KBO,정규리그,2021 시즌,2021,10,14,목,롯데,LG,부산 사직 야구장,맑음,25.2℃,1663
KBO,정규리그,2021 시즌,2021,10,14,목,두산,KT,서울 잠실 야구장,구름많음,23.9℃,0
KBO,정규리그,2021 시즌,2021,10,13,수,두산,KT,서울 잠실 야구장,맑음,25.2℃,0
KBO,정규리그,2021 시즌,2021,10,13,수,롯데,LG,부산 사직 야구장,흐림,23.5℃,1629
KBO,정규리그,2021 시즌,2021,10,13,수,KIA,삼성,광주-기아 챔피언스 필드,흐림,24.3℃,862
KBO,정규리그,2021 시즌,2021,10,13,수,키움히어로즈,NC,서울고척스카이돔,맑음,25.2℃,0
KBO,정규리그,2021 시즌,2021,10,12,화,키움히어로즈,NC,서울고척스카이돔,구름많음,21.3℃,0
KBO,정규리그,2021 시즌,2021,10,12,화,KIA,삼성,광주-기아 챔피언스 필드,비,18.8℃,535
KBO,정규리그,2021 시즌,2021,10,12,화,SSG,LG,인천SSG 랜더스필드,구름많음,20.3℃,0
KBO,정규리그,2021 시즌,2021,10,12,화,두산,KT,서울 잠실 야구장,구름많음,21.3℃,0
KBO,정규리그,2021 시즌,2021,10,11,월,LG,KT,서울 잠실 야구장,비,17.8℃,0
KBO,정규리그,2021 시즌,2021,10,10,일,LG,KT,서울 잠실 야구장,비,24.3℃,0
KBO,정규리그,2021 시즌,2021,10,10,일,NC,두산,창원NC파크,비,30.2℃,2856
KBO,정규리그,2021 시즌,2021,10,10,일,한화,KIA,대전 한화생명 이글스파크,비,29.2℃,2333
KBO,정규리그,2021 시즌,2021,10,10,일,한화,KIA,대전 한화생명 이글스파크,비,29.2℃,1641
KBO,정규리그,2021 시즌,2021,10,09,토,한화,KIA,대전 한화생명 이글스파크,구름조금,28.3℃,2707
KBO,정규리그,2021 시즌,2021,10,09,토,SSG,롯데,인천SSG 랜더스필드,구름많음,24.5℃,0
KBO,정규리그,2021 시즌,2021,10,09,토,LG,KT,서울 잠실 야구장,비,24.1℃,0
KBO,정규리그,2021 시즌,2021,10,08,금,두산,롯데,서울 잠실 야구장,비,20℃,0
KBO,정규리그,2021 시즌,2021,10,08,금,KT,키움히어로즈,수원케이티위즈파크,비,21.7℃,0
KBO,정규리그,2021 시즌,2021,10,08,금,KIA,LG,광주-기아 챔피언스 필드,흐림,25.7℃,1249
KBO,정규리그,2021 시즌,2021,10,08,금,한화,SSG,대전 한화생명 이글스파크,흐림,22.4℃,1211
KBO,정규리그,2021 시즌,2021,10,08,금,NC,삼성,창원NC파크,흐림,26.4℃,1885
KBO,정규리그,2021 시즌,2021,10,07,목,두산,롯데,서울 잠실 야구장,비,21.9℃,0
KBO,정규리그,2021 시즌,2021,10,07,목,NC,삼성,창원NC파크,구름조금,28℃,1067
KBO,정규리그,2021 시즌,2021,10,07,목,KT,키움히어로즈,수원케이티위즈파크,비,23℃,0
KBO,정규리그,2021 시즌,2021,10,07,목,KIA,LG,광주-기아 챔피언스 필드,구름조금,26.8℃,820
KBO,정규리그,2021 시즌,2021,10,07,목,한화,SSG,대전 한화생명 이글스파크,비,24.8℃,642
KBO,정규리그,2021 시즌,2021,10,06,수,LG,SSG,서울 잠실 야구장,비,21.7℃,0
KBO,정규리그,2021 시즌,2021,10,06,수,LG,SSG,서울 잠실 야구장,비,21.7℃,0
KBO,정규리그,2021 시즌,2021,10,06,수,롯데,KIA,부산 사직 야구장,구름조금,27.1℃,3885
KBO,정규리그,2021 시즌,2021,10,06,수,KT,NC,수원케이티위즈파크,비,23.4℃,0
KBO,정규리그,2021 시즌,2021,10,06,수,키움히어로즈,삼성,서울고척스카이돔,비,21.7℃,0
KBO,정규리그,2021 시즌,2021,10,06,수,한화,두산,대전 한화생명 이글스파크,구름조금,28.2℃,1052
KBO,정규리그,2021 시즌,2021,10,05,화,LG,SSG,서울 잠실 야구장,흐림,26.5℃,0
KBO,정규리그,2021 시즌,2021,10,05,화,롯데,KIA,부산 사직 야구장,맑음,28℃,1867
KBO,정규리그,2021 시즌,2021,10,05,화,KT,NC,수원케이티위즈파크,흐림,28.1℃,0
KBO,정규리그,2021 시즌,2021,10,05,화,키움히어로즈,삼성,서울고척스카이돔,흐림,26.5℃,0
KBO,정규리그,2021 시즌,2021,10,05,화,한화,두산,대전 한화생명 이글스파크,구름조금,29.5℃,1033
KBO,정규리그,2021 시즌,2021,10,03,일,두산,삼성,서울 잠실 야구장,맑음,28.8℃,0
KBO,정규리그,2021 시즌,2021,10,03,일,SSG,KT,인천SSG 랜더스필드,구름조금,26.9℃,0
KBO,정규리그,2021 시즌,2021,10,03,일,롯데,NC,부산 사직 야구장,맑음,28.2℃,3986
KBO,정규리그,2021 시즌,2021,10,03,일,KIA,한화,광주-기아 챔피언스 필드,맑음,29.9℃,1810
KBO,정규리그,2021 시즌,2021,10,03,일,키움히어로즈,LG,서울고척스카이돔,맑음,28.8℃,0
KBO,정규리그,2021 시즌,2021,10,02,토,두산,삼성,서울 잠실 야구장,구름조금,26.6℃,0
KBO,정규리그,2021 시즌,2021,10,02,토,SSG,KT,인천SSG 랜더스필드,구름조금,24.6℃,0
KBO,정규리그,2021 시즌,2021,10,02,토,롯데,NC,부산 사직 야구장,맑음,28.3℃,3771
KBO,정규리그,2021 시즌,2021,10,02,토,KIA,한화,광주-기아 챔피언스 필드,맑음,29.4℃,1891
KBO,정규리그,2021 시즌,2021,10,02,토,키움히어로즈,LG,서울고척스카이돔,구름조금,26.6℃,0
KBO,정규리그,2021 시즌,2021,10,01,금,롯데,KT,부산 사직 야구장,맑음,26.8℃,930
KBO,정규리그,2021 시즌,2021,10,01,금,롯데,KT,부산 사직 야구장,맑음,26.8℃,1340
KBO,정규리그,2021 시즌,2021,10,01,금,LG,두산,서울 잠실 야구장,비,27.5℃,0
KBO,정규리그,2021 시즌,2021,10,01,금,삼성,한화,대구 삼성 라이온즈 파크,맑음,28.9℃,5966
KBO,정규리그,2021 시즌,2021,10,01,금,KIA,키움히어로즈,광주-기아 챔피언스 필드,맑음,28.4℃,855
KBO,정규리그,2021 시즌,2021,10,01,금,NC,SSG,창원NC파크,맑음,27.9℃,1374
